GEOID,State Name,County Name,Year,TOTALPOP,TOTALHHOLD,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QSNGPKIDS,QFHH,QFEMLBR,QED12LES,QRICH200K,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QRENTER,PPUNIT,QMOHO,QNOAUTO,QHSEBRDN,QUNINSUR,QESL,QPOVTY,QDISABLE,QUNOCCHU,MDGRENT,MDHSEVAL,SoVI_Score,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,SoVI_Score_Weighted
1003010903,Alabama,Baldwin ,2019,6235,1852,0.2061,0.4444,37.4,0.1747,0.0196,0.0,0.0074,0.7565,0.2435,0.0961,0.4295,0.1654,0.0221,0.3537,23917.0,0.0532,0.161,0.0235,0.1965,2.97,0.2153,0.0464,0.0896,0.1216,0.0022,0.0931,0.1374,0.1426,947,156300,-1.9532371283997336,-0.6926133619745445,-0.667583307707721,-0.45600412679765157,0.721675616547778,-0.8587119484675946,-0.5468478846056769
1003010904,Alabama,Baldwin ,2019,6605,2352,0.263,0.4684,45.9,0.0263,0.033,0.005,0.0819,0.8682,0.1318,0.0931,0.4128,0.182,0.0349,0.4545,27412.0,0.0526,0.2505,0.0234,0.1395,2.79,0.2866,0.0204,0.0995,0.1021,0.0277,0.163,0.2417,0.2041,883,171000,0.5125794106385386,-0.6561060567373335,0.9099236770989739,0.7183641040734079,0.46193070542673753,-0.9215330192232474,0.0039759361247506675
1003010905,Alabama,Baldwin ,2019,8316,3394,0.1805,0.5014,39.8,0.0257,0.0075,0.0,0.0729,0.662,0.338,0.1293,0.448,0.0995,0.023,0.2655,27578.0,0.0128,0.2192,0.0043,0.3032,2.44,0.1972,0.0365,0.1232,0.1062,0.0175,0.1661,0.1213,0.1122,886,147900,-0.8100522743019016,-0.7831582511675192,-0.9222287480632317,0.3027080301206451,0.42855496935645326,0.16407172545175092,-0.4932585591451252
1003010906,Alabama,Baldwin ,2019,5188,1735,0.2419,0.5289,39.0,0.0308,0.0102,0.0,0.1241,0.6758,0.3242,0.1931,0.4561,0.1235,0.0156,0.4156,20643.0,0.038,0.2415,0.0088,0.2974,2.89,0.3113,0.019,0.2127,0.1569,0.0488,0.1624,0.1468,0.083,797,139400,2.31138765353691,-0.7001230135128622,-0.03499203940700596,1.4381615828584078,0.880779705909003,0.7275614176893673,0.005399342542953725
1003011000,Alabama,Baldwin ,2019,4644,1611,0.2849,0.5056,42.2,0.0304,0.0056,0.0,0.1359,0.7603,0.2397,0.103,0.4412,0.228,0.0211,0.432,21231.0,0.0401,0.2077,0.0634,0.1719,2.87,0.3183,0.0875,0.0776,0.1533,0.0239,0.1823,0.1675,0.1717,714,158700,1.7360431070877578,-0.748484407744185,0.7018738460849486,1.2158313648835835,1.1387173503690449,-0.5718950465056346,0.06324314872422274
1003011101,Alabama,Baldwin ,2019,11802,4264,0.2651,0.5498,40.1,0.0382,0.0153,0.0199,0.1017,0.8315,0.1685,0.098,0.5079,0.0614,0.0706,0.3879,35488.0,0.0317,0.2077,0.0096,0.1653,2.76,0.0902,0.0392,0.1452,0.036,0.0414,0.0534,0.1008,0.0484,1125,247800,0.337683526193823,-1.0894725781275159,0.21207995838409183,0.7268546141900886,-0.7052196796464605,1.193441211393619,-0.31239826005758436
1003011102,Alabama,Baldwin ,2019,4903,1857,0.2264,0.5393,44.1,0.0118,0.0014,0.0029,0.0602,0.8039,0.1961,0.0705,0.5154,0.0655,0.0673,0.4216,33302.0,0.0216,0.112,0.0,0.1233,2.64,0.1651,0.0129,0.1303,0.0455,0.0133,0.0836,0.0899,0.1038,900,228300,-0.6412846344738441,-1.292492242248071,0.04905461047089674,-0.1261710569773344,-0.23823763607245993,0.9665616903531244,-0.5461985122841961
1003011201,Alabama,Baldwin ,2019,5091,1921,0.3133,0.5034,40.9,0.0746,0.0,0.0778,0.0004,0.712,0.288,0.0708,0.437,0.0283,0.1093,0.5065,47841.0,0.0577,0.1343,0.0123,0.3561,2.63,0.0031,0.0495,0.2395,0.028,0.0046,0.1216,0.1331,0.2645,1422,337300,-3.5025482271306743,0.32955609010201575,0.8400351888703937,-0.6092325293968435,-2.786544019774184,-1.2763629569320563,-0.05088064892530174
1003011202,Alabama,Baldwin ,2019,5997,2291,0.3368,0.5029,50.5,0.2453,0.0027,0.0,0.018,0.9344,0.0656,0.0904,0.4761,0.1362,0.0908,0.4854,37271.0,0.1353,0.2157,0.0,0.289,2.57,0.019,0.0511,0.2043,0.0714,0.0,0.053,0.1924,0.2852,1137,268300,0.1595892117440294,0.18195460055085239,1.9627707842770854,-0.21975568451659894,-1.4778198559961089,-0.28756063257120057,0.3933341702831371
1003011300,Alabama,Baldwin ,2019,5269,1981,0.297,0.5212,48.0,0.0309,0.0,0.0036,0.0074,0.8278,0.1722,0.0555,0.4833,0.0436,0.1888,0.4725,53470.0,0.0345,0.1755,0.0121,0.1126,2.66,0.118,0.0464,0.1212,0.0337,0.0049,0.0374,0.1386,0.2363,862,266100,-1.874672308630391,-0.6274539733643477,1.546729130813113,-0.5349779057375008,-2.089633210700358,-0.1693363496412972,-0.1657593137571402
1003011401,Alabama,Baldwin ,2019,11757,4436,0.2596,0.5066,46.9,0.0563,0.006,0.0051,0.0693,0.8151,0.1849,0.1247,0.4697,0.1069,0.0327,0.4083,29790.0,0.0568,0.1847,0.0364,0.1341,2.65,0.1997,0.0016,0.1569,0.0737,0.0121,0.1032,0.1592,0.207,812,170900,-0.2547402835721358,-0.7870277210683301,0.4923118295178589,0.004396010610028726,0.17348330693507932,-0.13790370956677264,-0.23123663686795284
1003011403,Alabama,Baldwin ,2019,11169,5284,0.2417,0.5761,48.5,0.0261,0.0145,0.0,0.0366,0.5483,0.4517,0.1173,0.5171,0.0438,0.06,0.3418,36153.0,0.0774,0.2055,0.0,0.458,2.11,0.096,0.0057,0.232,0.1067,0.0371,0.0709,0.1533,0.1355,1038,227500,0.809478936377967,-0.3681382604088833,0.4357972569406395,0.3331828935095739,-0.74425423785785,1.152891284194487,0.007868263263109604
1003011405,Alabama,Baldwin ,2019,4624,2088,0.3856,0.4924,59.3,0.0015,0.0,0.0102,0.0,0.8755,0.1245,0.0239,0.4563,0.045,0.1523,0.4962,57666.0,0.0349,0.1988,0.0432,0.1691,2.21,0.0123,0.0144,0.1614,0.0599,0.0046,0.0413,0.0902,0.7505,1188,399300,-3.3511899463056163,0.3376148459391693,2.3322360332096252,-0.6297409344848638,-3.0636608047828853,-2.327639086186662,0.22167716704985127
1003011406,Alabama,Baldwin ,2019,3140,1567,0.3175,0.5646,51.9,0.0,0.0,0.0022,0.0032,0.7479,0.2521,0.0759,0.5805,0.0736,0.0549,0.411,42058.0,0.0432,0.1694,0.0,0.3816,2.0,0.0378,0.0243,0.1825,0.1185,0.005,0.0626,0.1032,0.797,1030,224200,-0.8160162000937999,0.43325416184328497,1.548786912141858,-0.6020185817394066,-1.6018069519561502,-0.5942317403833862,0.31818155941886334
1003011407,Alabama,Baldwin ,2019,5005,2308,0.3257,0.5347,53.1,0.0,0.0,0.0202,0.0202,0.9691,0.0309,0.0511,0.4386,0.038,0.055,0.4944,35888.0,0.0272,0.2586,0.0,0.2535,2.17,0.0236,0.0299,0.1742,0.1263,0.0089,0.1048,0.1335,0.6864,1052,241100,-0.8992658206416642,0.30613272693898025,1.8867548768610503,-0.014405206735939013,-1.7424323668059185,-1.3353158508998373,0.36548494945637333
1003011408,Alabama,Baldwin ,2019,558,251,0.4319,0.5341,61.2,0.0,0.0,0.0,0.0376,1,0.0,0.0359,0.3301,0.0078,0.1912,0.6016,57668.0,0.0507,0.0728,0.0437,0.0359,2.22,0.0266,0.0279,0.1394,0.0538,0.0251,0.1129,0.172,0.9061,.,400000,-3.577555267481843,0.3429329321826323,2.3322360332096252,-0.0038633422383912083,-3.44949625190829,-2.799364638727419,0.24996396603851334
1003011501,Alabama,Baldwin ,2019,6931,2970,0.2653,0.4828,45.7,0.091,0.0,0.0108,0.0962,0.8771,0.1229,0.0909,0.3945,0.0727,0.0007,0.4589,24253.0,0.0446,0.1873,0.0017,0.2414,2.27,0.095,0.0128,0.2236,0.134,0.0528,0.1395,0.1486,0.0465,759,163000,1.0663191707036084,-0.7193231108581775,0.5269162222576113,1.402639285884086,-0.16527076786443531,0.021357541284523968,-0.005725655845353387
1003011502,Alabama,Baldwin ,2019,12957,5225,0.257,0.5565,40.4,0.1219,0.0,0.0108,0.0957,0.7555,0.2445,0.1231,0.4714,0.1574,0.0,0.3853,23618.0,0.0462,0.2269,0.0027,0.3755,2.48,0.1023,0.0433,0.2486,0.1693,0.0513,0.1192,0.1811,0.1866,859,180400,2.3220638330965153,-0.23983603049104688,0.3726925114949993,1.4619411255675465,0.13180112113977324,0.5954651053852432,0.24781521592064532
1003011601,Alabama,Baldwin ,2019,5873,2308,0.2586,0.4871,45.5,0.0092,0.0128,0.0009,0.0245,0.8356,0.1644,0.091,0.5011,0.1395,0.0494,0.425,28854.0,0.0262,0.1781,0.0162,0.1997,2.51,0.2169,0.042,0.1044,0.1531,0.0016,0.1579,0.1812,0.2506,851,167700,-0.23258673139208497,-0.5583027373784127,0.5993997543059465,-0.053179677708048885,0.19921411663672672,-0.41971818724829657,-0.126716478454628
1003011602,Alabama,Baldwin ,2019,6143,2530,0.3904,0.4939,55.6,0.0,0.0062,0.0,0.0217,0.8402,0.1598,0.0628,0.4852,0.0662,0.0494,0.6486,32941.0,0.0486,0.1583,0.03,0.0929,2.43,0.3479,0.0328,0.0968,0.1088,0.0032,0.0921,0.2077,0.2373,1093,143900,0.9831708017452208,-0.8352039823237807,2.3322360332096252,-0.09501318780561735,-0.1883796642404608,-0.2304683970945458,0.15042619981810745
1005950100,Alabama,Barbour ,2019,3091,1167,0.2963,0.5422,43.8,0.4769,0.0,0.0168,0.0,0.4485,0.5515,0.1654,0.4624,0.1715,0.0034,0.425,21176.0,0.1446,0.1662,0.0469,0.2365,2.65,0.3702,0.1345,0.1954,0.0654,0.0337,0.2915,0.2433,0.2715,737,89800,0.5992744692029931,0.576499545211256,0.8489813453982735,-0.5514700838202772,0.47086243810553974,-0.7455987756917991,0.3785500224613145
1005950200,Alabama,Barbour ,2019,3949,1049,0.1712,0.3327,41.5,0.6027,0.0028,0.0,0.0177,0.6625,0.3375,0.1602,0.4925,0.3564,0.0296,0.4776,15797.0,0.0598,0.1606,0.0625,0.3594,2.3,0.2844,0.1049,0.2164,0.1043,0.0091,0.3079,0.2505,0.2148,560,101700,-1.8426663648188564,0.778656420889778,-0.26369498998712854,-0.5821720254872172,1.0239088684931306,-2.799364638727419,0.09287366751890713
1005950300,Alabama,Barbour ,2019,1598,617,0.3054,0.4975,41.3,0.6014,0.0,0.0,0.0063,0.3529,0.6471,0.1653,0.3974,0.339,0.0016,0.4797,16349.0,0.0602,0.1314,0.0417,0.3193,2.59,0.3477,0.1475,0.1183,0.174,0.0187,0.3798,0.2078,0.2989,495,70700,1.4439602841460877,0.6925083740138084,1.0046541549999017,0.16738795262534964,1.0206048107003975,-1.44119500819337,0.5707669052847504
1005950400,Alabama,Barbour ,2019,3817,1133,0.2015,0.3663,40.4,0.4042,0.0084,0.0031,0.0778,0.7245,0.2755,0.1439,0.4712,0.3402,0.0229,0.421,13471.0,0.0507,0.178,0.1037,0.2895,2.31,0.3229,0.1236,0.1677,0.1505,0.0193,0.2827,0.2032,0.2282,438,51100,-1.0729000414927987,0.3685256010965242,-0.2796356513027568,0.19493624603644696,1.442638401404406,-2.799364638727419,0.049730873811263676
1005950500,Alabama,Barbour ,2019,3285,1376,0.2874,0.5135,48.8,0.2527,0.0,0.004,0.0679,0.795,0.205,0.1126,0.477,0.2274,0.0283,0.5661,23645.0,0.0934,0.0804,0.1179,0.2297,2.39,0.6176,0.0283,0.1017,0.0983,0.0615,0.1951,0.2335,0.3175,683,79600,0.7896761766231051,-0.6263824069662034,1.2435711622590542,0.27684555083864343,1.589878603596223,-1.6942367331046122,0.07481491567694679
1005950600,Alabama,Barbour ,2019,1960,726,0.2204,0.5357,30.3,0.4474,0.0153,0.0051,0.0378,0.3885,0.6115,0.3237,0.5279,0.235,0.0,0.3912,16865.0,0.0692,0.1574,0.0173,0.5372,2.7,0.3237,0.095,0.2204,0.1321,0.0066,0.3036,0.2163,0.1897,575,88200,1.3871705484621593,0.5336135804583423,-0.6083125505790895,-0.267616666832006,1.280287991591909,0.44919819382300347,0.19106089130420845
1005950700,Alabama,Barbour ,2019,1521,587,0.334,0.5773,48.1,0.5352,0.0,0.0,0.0,0.3184,0.6816,0.1465,0.5781,0.3168,0.0307,0.523,19854.0,0.149,0.173,0.0127,0.4072,2.33,0.0576,0.1721,0.2624,0.1126,0.0077,0.3217,0.2281,0.1329,526,137500,3.6965196228824215,1.101615730072694,1.9180619086965487,-0.06493510674102428,-0.18274416525334797,0.9245212561075513,1.0153353438250492
1005950800,Alabama,Barbour ,2019,2259,1090,0.2953,0.5347,43.8,0.4719,0.0,0.0089,0.0044,0.4632,0.5368,0.1541,0.3742,0.1352,0.0257,0.4119,24866.0,0.0677,0.2017,0.05,0.4991,2.07,0.1013,0.0202,0.2028,0.0527,0.0287,0.2689,0.1642,0.0871,732,142600,0.014080923910779475,0.1455612507716536,0.46940876685811356,-0.112575157208595,-0.24964379641442452,-0.2386701400959682,0.1284461678517804
1005950900,Alabama,Barbour ,2019,3881,1600,0.1698,0.4983,33.1,0.5465,0.0023,0.007,0.1085,0.2365,0.7635,0.2813,0.4817,0.2374,0.0038,0.3994,17007.0,0.1213,0.1548,0.0206,0.6169,2.43,0.037,0.1381,0.1938,0.1451,0.0332,0.4169,0.1832,0.177,510,111400,1.430396368516032,1.1584986985771717,-0.5736216883082881,0.7059618272278518,0.44502240958727146,-0.3054648785679751,0.5033168612711325
1007010001,Alabama,Bibb ,2019,2242,702,0.2016,0.4607,38.2,0.1053,0.0,0.0,0.0,0.3569,0.6431,0.0969,0.4422,0.2847,0.01,0.5584,19138.0,0.0,0.1497,0.1211,0.2735,3.16,0.5441,0.1239,0.0741,0.1689,0.0,0.2748,0.1523,0.3927,826,73800,-2.0701918269054955,0.0035475256136992374,-0.17721598560589813,-0.7883053406420393,1.6911466124561616,-2.799364638727419,-0.2132474043963908
1007010002,Alabama,Bibb ,2019,5694,1936,0.1821,0.5158,41.1,0.0717,0.0,0.0,0.0414,0.6958,0.3042,0.1059,0.391,0.1694,0.0083,0.3487,23379.0,0.1131,0.1931,0.0099,0.3053,2.93,0.3547,0.0331,0.1265,0.1591,0.0321,0.1873,0.186,0.1824,781,104500,-0.13662809305486145,-0.4508074712200378,-0.39752781568803325,0.36293268157883163,1.0359635280154202,-0.6871890157410423,-0.2132255896857797
1007010003,Alabama,Bibb ,2019,4922,1708,0.2322,0.4724,46.2,0.1209,0.0043,0.0,0.0,0.959,0.041,0.089,0.4629,0.0636,0.0422,0.4239,26121.0,0.0893,0.1372,0.0146,0.0954,2.88,0.2625,0.0176,0.1071,0.0951,0.0,0.0701,0.114,0.3328,838,98100,-2.2316687250636367,-0.7004250187396299,0.1230252906882962,-0.9305546792881292,0.16138668841952644,-0.8851010061437004,-0.4721890668387822
1007010004,Alabama,Bibb ,2019,9635,2545,0.2353,0.4201,37.8,0.3918,0.0009,0.0028,0.0356,0.7233,0.2767,0.1411,0.5142,0.2922,0.0232,0.4566,16893.0,0.0439,0.1486,0.0583,0.321,3.06,0.2415,0.0959,0.143,0.0583,0.0112,0.2204,0.2053,0.1793,618,78200,-0.860668982857934,0.004841751388467174,-0.08185166838762825,-0.4157345254462363,0.9481767921855428,-1.3161013325980795,-0.09234696830764051
1009050101,Alabama,Blount ,2019,7594,2781,0.2349,0.4997,40.6,0.0233,0.0008,0.0,0.1445,0.7812,0.2188,0.1079,0.4397,0.2137,0.0058,0.3567,23206.0,0.049,0.101,0.0366,0.2758,2.67,0.2369,0.0209,0.1003,0.1384,0.0589,0.1484,0.1052,0.1422,744,121600,1.0396146428409947,-1.0529811184746956,-0.17625910686483523,1.5909201033425047,0.9364067612708595,-0.25847199643283886,-0.23247010059134782
1009050102,Alabama,Blount ,2019,7108,2775,0.317,0.5045,43.3,0.0473,0.0,0.0053,0.1068,0.8242,0.1758,0.0858,0.4401,0.2844,0.0378,0.4184,27110.0,0.0458,0.1195,0.0012,0.3989,2.48,0.1063,0.0724,0.147,0.0651,0.0398,0.1594,0.1335,0.1143,615,166000,1.4602269903988194,-0.5316482119506144,0.9479916715351799,1.3639077455094781,-0.31892074940626725,-0.001103465288957253,0.16377139551786538
