GEOID,State Name,County Name,Year,TOTALPOP,TOTALHHOLD,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QSNGPKIDS,QFHH,QFEMLBR,QED12LES,QRICH200K,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QRENTER,PPUNIT,QMOHO,QNOAUTO,QHSEBRDN,QUNINSUR,QESL,QPOVTY,QDISABLE,QUNOCCHU,MDGRENT,MDHSEVAL,SoVI_Score,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,SoVI_Score_Weighted
28035010600,Mississippi,Forrest ,2019,8671,3171,0.2227,0.5174,42.8,0.0366,0.0046,0.0,0.0027,0.5722,0.4278,0.1552,0.4434,0.1289,0.0328,0.4488,22961.0,0.1299,0.1026,0.0129,0.2554,2.73,0.368,0.0372,0.0889,0.1797,0.0,0.2803,0.2064,0.1355,648,105700,-0.047837444864100354,-0.6031927011641923,0.5470565797756338,-0.25351029164725564,0.6857883283747872,-0.4239793602030734,-0.1439568120271814
28035010700,Mississippi,Forrest ,2019,1498,737,0.1943,0.4499,42.8,0.7991,0.0,0.0,0.0841,0.4776,0.5224,0.2239,0.4521,0.3098,0.0448,0.3026,36254.0,0.216,0.269,0.0116,0.7368,1.99,0.0364,0.1791,0.2185,0.2461,0.0287,0.3614,0.3851,0.1865,575,51700,0.6882593003246011,2.0747025823606045,0.907800825441018,0.97997029882636,-1.3534697426841098,-1.9207446636192715,1.0356372549228359
28037950100,Mississippi,Franklin ,2019,5321,2016,0.261,0.5198,42.8,0.2706,0.0023,0.0008,0.0039,0.7423,0.2577,0.0992,0.4672,0.1562,0.0402,0.4018,23842.0,0.0499,0.1921,0.0757,0.2257,2.59,0.2918,0.061,0.0992,0.0931,0.0032,0.1418,0.1959,0.2869,447,82200,-1.3805160241971044,-0.5657060561784311,0.7048555532973779,-0.8640688839091072,0.18873405616614566,-0.8443306935730899,-0.2521689196400106
28037950200,Mississippi,Franklin ,2019,2412,912,0.2189,0.5269,41.3,0.5564,0.0,0.0,0.0,0.7612,0.2388,0.1469,0.4944,0.1492,0.0,0.3443,21360.0,0.0411,0.1522,0.1256,0.2423,2.64,0.4182,0.0285,0.091,0.0983,0.0,0.1705,0.1493,0.3675,524,70600,-2.0241527285130143,-0.6575659288456275,-0.1865581916184031,-1.1891035706243287,1.210395730320878,-1.2013207677455335,-0.4649103894320298
28039950101,Mississippi,George ,2019,6090,1997,0.2532,0.5251,37.1,0.0043,0.0,0.009,0.0169,0.7746,0.2254,0.0701,0.4587,0.136,0.0165,0.4602,27008.0,0.2297,0.156,0.0335,0.1693,3.03,0.205,0.0416,0.1467,0.2074,0.0009,0.2473,0.2131,0.1696,642,99000,-0.18833796198964314,-0.22425798345162115,0.6272148189977712,-0.00594963656718768,0.16130391646730108,-0.7466490774359066,0.00802773765085417
28039950102,Mississippi,George ,2019,4911,1545,0.2362,0.5052,32.9,0.002,0.0255,0.0,0.0415,0.9178,0.0822,0.0434,0.409,0.1173,0.0039,0.3463,21792.0,0.1186,0.1028,0.071,0.1107,3.18,0.1783,0.0278,0.121,0.1369,0.0157,0.1091,0.1969,0.2173,713,124200,-1.5033478448509814,-1.0293161638784831,-0.2771833857489467,0.1858589893226656,0.774011360943261,-1.1567186454894782,-0.5124815734706026
28039950200,Mississippi,George ,2019,2905,849,0.2107,0.474,36.8,0.2554,0.0,0.0134,0.0141,0.6976,0.3024,0.1779,0.4536,0.169,0.0047,0.3746,19188.0,0.064,0.2437,0.0,0.3428,2.82,0.1702,0.0648,0.1072,0.1967,0.0091,0.1629,0.1525,0.1346,857,98100,-0.3543425082027082,-0.29835434167643116,-0.38672369798408546,0.2340061557950347,0.5526841232855174,-0.4559547476227437,-0.16957307095457963
28039950301,Mississippi,George ,2019,6788,2282,0.1956,0.4744,38.5,0.1184,0.0,0.0019,0.0411,0.8576,0.1424,0.0565,0.3957,0.1863,0.014,0.3992,22037.0,0.0807,0.1881,0.0191,0.1696,2.97,0.2243,0.0798,0.1315,0.1687,0.0254,0.0877,0.2044,0.2419,765,110900,-1.236587207911272,-0.5553596095071345,0.016496125012148533,0.4121551187597643,0.452031241877965,-1.5619100840540154,-0.254579957809434
28039950302,Mississippi,George ,2019,3223,919,0.1902,0.4986,31.2,0.1049,0.0,0.0,0.0174,0.7054,0.2946,0.1219,0.3584,0.1829,0.0413,0.3798,20740.0,0.1099,0.1325,0.029,0.2122,3.51,0.2921,0.1045,0.1088,0.1989,0.0186,0.3109,0.1756,0.2057,528,118300,-1.8650859588559845,-0.2068151937692341,-0.466685007284903,0.03608543939368804,0.503894753690706,-1.7315659508862415,-0.26299758583564964
28041950100,Mississippi,Greene ,2019,8759,2012,0.1385,0.3247,40.6,0.3375,0.0017,0.0,0.0102,0.6625,0.3375,0.1074,0.4643,0.2747,0.0219,0.3022,13442.0,0.0953,0.1382,0.1025,0.086,2.5,0.289,0.0075,0.0701,0.1547,0.0127,0.1934,0.1815,0.1913,759,68900,-3.9855845345226544,-0.3940169439842399,-1.107722481014156,-0.4685253337523027,1.0471708914222067,-3.0624906671941625,-0.6002213748855458
28041950200,Mississippi,Greene ,2019,4886,1913,0.2571,0.5413,40.0,0.1191,0.0031,0.0,0.0151,0.4624,0.5376,0.0925,0.5523,0.1623,0.012,0.4198,20603.0,0.1436,0.1293,0.0271,0.2629,2.49,0.2341,0.0904,0.1108,0.1637,0.0118,0.1746,0.2559,0.2857,593,94600,1.3766977746931919,-0.1687066112310312,1.0000217976692451,-0.18171852114854273,0.6989645625841018,0.028136546819418806,0.2033789262073317
28043950100,Mississippi,Grenada ,2019,5222,2185,0.2141,0.5477,43.8,0.3058,0.0031,0.0,0.0,0.4356,0.5644,0.2206,0.6214,0.2137,0.0311,0.4554,25468.0,0.0616,0.1438,0.0178,0.2622,2.38,0.2676,0.0279,0.1359,0.1089,0.0,0.151,0.2619,0.1958,662,93500,1.783628137681092,-0.46317060350701583,1.0282852417189456,-0.6750281681591139,0.8156271319318388,1.0779145356964372,0.08885832657862214
28043950200,Mississippi,Grenada ,2019,5525,1988,0.2172,0.4925,39.2,0.3043,0.0239,0.004,0.0112,0.8148,0.1852,0.0875,0.5467,0.1096,0.0221,0.3964,24261.0,0.0745,0.0555,0.0177,0.2223,2.78,0.1896,0.1071,0.166,0.1222,0.0,0.164,0.179,0.1254,826,160300,-0.8621939930180011,-0.6816051168731511,0.0707884409605039,-0.501100539315766,0.1893974816565105,0.0603257405539017,-0.3431906644737789
28043950300,Mississippi,Grenada ,2019,2978,1237,0.2394,0.5316,36.3,0.7522,0.0,0.0081,0.0,0.4229,0.5771,0.2595,0.6027,0.2012,0.0057,0.4875,16868.0,0.1059,0.2329,0.0059,0.515,2.41,0.0059,0.1172,0.1876,0.0682,0.0,0.224,0.2099,0.1856,597,130200,1.8975679655341124,0.6788773520370983,0.6338803986143079,-0.6939634117919655,0.07121996143795714,1.2075536652367145,0.454516321265801
28043950400,Mississippi,Grenada ,2019,2723,1006,0.2365,0.498,37.8,0.8733,0.0,0.0,0.0059,0.1136,0.8864,0.2704,0.691,0.3317,0.0109,0.3966,18145.0,0.0289,0.1612,0.0062,0.5368,2.49,0.0,0.1113,0.2724,0.1996,0.0032,0.3501,0.1685,0.2285,652,73100,2.82199814993327,1.1797541218924745,0.46623277616163433,-0.3659232081646232,0.3965725522080778,1.1453619078357062,0.7208851106708231
28043950500,Mississippi,Grenada ,2019,4640,1975,0.2881,0.5433,39.0,0.2726,0.0,0.0,0.0106,0.5816,0.4184,0.2051,0.4833,0.1707,0.0233,0.3782,26119.0,0.0531,0.1442,0.0,0.4213,2.29,0.0333,0.0795,0.2081,0.1082,0.0101,0.2507,0.1979,0.1872,734,95600,1.1610098509906228,-0.012791051479101964,0.7884840245519573,-0.08901528798170301,-0.32473986113151876,0.7990720270309892,0.18522824738458762
28045030100,Mississippi,Hancock ,2019,6411,3184,0.2485,0.5216,44.7,0.2324,0.0,0.0158,0.0501,0.4137,0.5863,0.2016,0.4431,0.0781,0.0267,0.4491,26835.0,0.0996,0.2057,0.0279,0.3197,2.0,0.0213,0.0694,0.2026,0.0872,0.0194,0.2051,0.1928,0.2294,871,155300,0.4971080052047585,0.14730771395196965,0.9572185023799014,0.2729567944829847,-0.9086131293608909,0.028238123750793723,0.23622050739839626
28045030200,Mississippi,Hancock ,2019,5472,2236,0.2082,0.5431,41.5,0.0877,0.0024,0.0073,0.0305,0.6221,0.3779,0.1668,0.5101,0.1309,0.0385,0.3748,28461.0,0.0751,0.2021,0.0097,0.3077,2.45,0.0724,0.1342,0.1574,0.1516,0.004,0.0881,0.1742,0.2214,814,149000,-0.06281035549241876,-0.16733810615142272,0.35200659035775683,-0.14008989266976457,-0.4155306528172274,0.3081417057882391,-0.036674644863236995
28045030300,Mississippi,Hancock ,2019,11102,4779,0.2418,0.5076,44.7,0.1153,0.0104,0.0114,0.0506,0.3884,0.6116,0.1707,0.5064,0.1796,0.0253,0.4189,23955.0,0.1038,0.1902,0.0125,0.3691,2.28,0.0407,0.0686,0.2639,0.1585,0.0173,0.2516,0.1926,0.2583,854,148600,1.1433538882910268,0.45185906080248006,0.8896897367971464,0.4756773539329598,-0.5630172112712611,-0.11085505197029813,0.4150338854381199
28045030400,Mississippi,Hancock ,2019,1814,804,0.2596,0.5623,45.8,0.048,0.0,0.0,0.0099,0.875,0.125,0.0734,0.4373,0.1813,0.0286,0.5037,25179.0,0.0358,0.1445,0.0,0.0771,2.26,0.1676,0.01,0.1716,0.1362,0.0,0.0628,0.2078,0.2209,640,95600,0.6877131099545977,-1.063900093585722,1.3417096593055717,-0.18452947996658364,0.2628290740143596,0.33160395018697186,-0.15574752640873507
28045030500,Mississippi,Hancock ,2019,8156,3795,0.3345,0.5007,53.0,0.0121,0.0,0.0016,0.0459,0.7577,0.2423,0.0954,0.4649,0.036,0.044,0.4245,38278.0,0.0659,0.1115,0.006,0.1457,2.15,0.0144,0.0242,0.1233,0.0505,0.0065,0.0674,0.1824,0.1587,1039,173300,0.07535817676729129,-1.1192078298999566,1.7984993005045171,0.0547979014384414,-1.297214746100642,0.6384835508249314,-0.1823081074004318
28045030601,Mississippi,Hancock ,2019,7437,2622,0.2278,0.4694,35.1,0.0413,0.014,0.0,0.012,0.5042,0.4958,0.1228,0.4848,0.1252,0.0,0.3631,19600.0,0.107,0.1677,0.0307,0.193,2.84,0.3756,0.0233,0.1194,0.1448,0.0,0.3088,0.1633,0.1517,776,81600,-0.9127213965980754,-0.6382548725159838,-0.4254055242036785,-0.34143297156968583,1.1972094484147435,-0.7048374767234709,-0.3643430959010685
28045030602,Mississippi,Hancock ,2019,6569,2616,0.241,0.5238,44.3,0.0033,0.0047,0.0,0.04,0.7982,0.2018,0.1074,0.453,0.1836,0.0321,0.482,29270.0,0.045,0.1797,0.0082,0.12,2.51,0.3286,0.0703,0.1216,0.1821,0.0126,0.1714,0.2026,0.1774,864,144300,0.8683654643196521,-0.8473741233819706,1.0974970733777087,0.3136162932495781,0.525463090213766,-0.22083686913943018,-0.054593173280901575
28047000100,Mississippi,Harrison ,2019,229,158,0.5633,0.4716,64.1,0.1048,0.0,0.1223,0.2838,0,1.0,0.1456,0.129,0.5385,0.0,0.6013,13405.0,0.1143,0.1613,0.0,0.7722,1.45,0.0759,0.1013,0.2215,0.2358,0.3081,0.6157,0.2969,0.0,383,.,4.443549901301224,1.6461598078642303,2.3786657092340486,3.4029307268601556,-2.019393447836913,-0.9648128948202973,1.5045914005869359
28047000300,Mississippi,Harrison ,2019,1943,703,0.2198,0.6078,30.8,0.6181,0.0,0.175,0.0561,0.1938,0.8062,0.3855,0.6138,0.275,0.0,0.3215,12789.0,0.2115,0.323,0.0,0.6188,2.76,0.0174,0.101,0.2703,0.2146,0.1074,0.3654,0.1822,0.1826,740,89500,4.90962974822402,2.157426439540931,0.15424254692949274,3.2542081111705934,-1.6557759114514736,0.9995285620344767,1.3721962455225125
28047000600,Mississippi,Harrison ,2019,1302,586,0.2972,0.4654,45.4,0.0538,0.0,0.0,0.1229,0.8534,0.1466,0.0802,0.4279,0.1451,0.0324,0.4522,31221.0,0.0666,0.2352,0.0,0.4437,2.22,0.0,0.0171,0.244,0.1949,0.046,0.1497,0.1475,0.3401,800,144000,0.961220945891356,-0.028677786587505385,1.1209205324035127,1.734528465793415,-0.9726904018552809,-0.8928598638627855,0.3237292331025517
28047000900,Mississippi,Harrison ,2019,3886,306,0.0376,0.3042,20.5,0.2247,0.0033,0.045,0.1258,0.9083,0.0917,0.1046,0.4518,0.0124,0.0915,0.0654,18838.0,0.1569,0.1794,0.0,1.0,3.67,0.0,0.0,0.134,0.0439,0.0021,0.0294,0.0589,0.0255,1502,.,-6.939389057114544,-0.204469130230462,-2.8329577176534113,0.6786820699015489,-1.7134089276617794,-2.8672353514704394,-1.027936573426862
28047001201,Mississippi,Harrison ,2019,5037,1951,0.2414,0.4844,30.5,0.1983,0.0054,0.0206,0.1009,0.7374,0.2626,0.1158,0.4177,0.0957,0.0441,0.2691,25205.0,0.0623,0.2499,0.0,0.694,2.51,0.0138,0.1107,0.3229,0.1113,0.0104,0.1929,0.1454,0.1038,994,166800,-1.2545452656512808,0.28472169648649215,-0.8385586241102128,0.9863723871145038,-1.3009871479473565,-0.3860935771947074,-0.08849707475944724
28047001202,Mississippi,Harrison ,2019,5378,2663,0.2815,0.5045,40.3,0.2633,0.0028,0.0244,0.1062,0.5617,0.4383,0.122,0.4442,0.0828,0.0507,0.3147,35051.0,0.0643,0.2148,0.0089,0.6594,2.0,0.0257,0.0466,0.2257,0.1603,0.0676,0.1984,0.1307,0.1841,771,192400,0.832318996760029,0.1278858174372766,0.32373166178314844,1.9745448151669611,-1.5609010659090174,-0.03294223171833976,0.2404943901047577
28047001300,Mississippi,Harrison ,2019,3034,1469,0.2498,0.5026,40.3,0.2129,0.0043,0.0115,0.0979,0.4914,0.5086,0.1287,0.4625,0.1302,0.0129,0.3601,24705.0,0.0607,0.3182,0.0,0.7263,2.04,0.0,0.113,0.2491,0.1492,0.013,0.238,0.2396,0.3879,877,150900,0.5400684604877545,0.9543028315664311,0.5527546860714466,0.7552880553762019,-0.9907911920459299,-0.7314859204803951,0.5215517474910756
28047001400,Mississippi,Harrison ,2019,1768,1032,0.4078,0.5085,50.8,0.1652,0.0,0.0079,0.0271,0.6774,0.3226,0.0727,0.5532,0.0738,0.0136,0.5126,39474.0,0.0505,0.2558,0.0,0.6211,1.71,0.0094,0.0988,0.2994,0.1267,0.0404,0.1861,0.1516,0.3968,1058,193800,1.7874094920888364,0.5322955818160344,2.3786657092340486,0.3924058459407298,-2.0077610175513554,0.4918033726493787,0.6787601901573368
28047001501,Mississippi,Harrison ,2019,3127,1395,0.315,0.5334,47.5,0.244,0.001,0.0074,0.0253,0.5604,0.4396,0.1541,0.5492,0.0937,0.0036,0.3986,24476.0,0.1214,0.1491,0.0117,0.4215,2.24,0.0,0.0595,0.2086,0.117,0.0085,0.2389,0.1849,0.1701,985,137300,1.976933123486599,-0.012301857599590555,1.2770758794489585,0.11093909550150344,-0.4973924269227163,1.098612433058444,0.3284791751553529
28047001502,Mississippi,Harrison ,2019,4908,2077,0.2003,0.5593,33.6,0.2341,0.0141,0.0175,0.1394,0.4726,0.5274,0.1565,0.4725,0.0964,0.0592,0.3086,31614.0,0.0775,0.2583,0.0034,0.6283,2.36,0.0719,0.1199,0.2412,0.1696,0.0658,0.1607,0.1229,0.1371,852,273900,1.6633588698621617,0.1687467466072871,-0.3944793578169982,2.1380076183724253,-0.8693208045771432,0.6204046672765908,0.22937637718411272
28047001600,Mississippi,Harrison ,2019,3641,1326,0.2315,0.5087,43.4,0.0511,0.0,0.0,0.0417,0.6883,0.3117,0.1312,0.4569,0.0341,0.1742,0.3597,46679.0,0.0095,0.0981,0.0,0.0777,2.75,0.0,0.0113,0.0935,0.1145,0.0052,0.0687,0.1162,0.0861,1113,213900,-3.113241549047519,-1.2176338945441716,0.41159420888111437,-0.3368045279386598,-2.2963188815002944,0.3259215460544924,-0.726856906353092
28047001700,Mississippi,Harrison ,2019,5219,2401,0.22,0.5656,42.5,0.424,0.0036,0.018,0.0671,0.3116,0.6884,0.2695,0.4966,0.0876,0.0,0.3024,21060.0,0.1657,0.3204,0.0,0.581,2.16,0.0132,0.1745,0.2774,0.2066,0.0037,0.3164,0.1637,0.2443,742,158200,1.7134030067898995,1.3518856617044768,0.13919848109947539,0.4192981676128833,-0.6629928499296122,0.46601354630267644,0.6770749621757417
28047001800,Mississippi,Harrison ,2019,2558,1074,0.1873,0.5915,39.8,0.5997,0.0,0.0078,0.0309,0.1158,0.8842,0.2384,0.6564,0.2472,0.0,0.3752,13287.0,0.1592,0.4351,0.0,0.6844,2.37,0.0887,0.1453,0.3464,0.188,0.0,0.466,0.24,0.2442,741,85100,3.510471559378022,1.9959002627785163,0.3965045872318452,-0.2264593615675276,0.20419614212513412,1.1403299288100541,1.0806649984077867
28047001900,Mississippi,Harrison ,2019,2829,1197,0.2216,0.5136,41.2,0.427,0.006,0.0046,0.0449,0.373,0.627,0.2172,0.4534,0.0961,0.0184,0.3818,23637.0,0.2107,0.1783,0.0,0.4712,2.36,0.0724,0.0535,0.1788,0.2075,0.0213,0.2548,0.1859,0.1664,895,88300,0.9018036357708232,0.524790451892453,0.21933051284570226,0.5645756794104534,-0.2746462388696357,-0.13224676950814956,0.3332329936408958
28047002000,Mississippi,Harrison ,2019,3798,1539,0.123,0.4447,32.5,0.5071,0.0,0.0405,0.1309,0.162,0.838,0.2242,0.4776,0.1963,0.0,0.2865,14311.0,0.1437,0.3559,0.0,0.755,2.46,0.0055,0.1131,0.425,0.2707,0.0782,0.4689,0.1425,0.2274,744,89400,1.241695920011293,2.1442612491825406,-1.3191534656683024,2.60914887264228,-0.7166546726515673,-1.4759060634936576,0.8670595165970527
28047002300,Mississippi,Harrison ,2019,1734,822,0.248,0.4654,40.2,0.4273,0.0,0.0513,0.0467,0.7037,0.2963,0.1557,0.445,0.2521,0.0,0.399,15603.0,0.1753,0.3884,0.0,0.5815,2.11,0.0104,0.2324,0.3589,0.3274,0.021,0.3472,0.1822,0.2216,763,69000,0.9388406821237727,2.1771507683531137,0.5324197427651414,1.2705105746166183,-1.3335218073155928,-1.7077185962955082,1.0515504933580695
28047002400,Mississippi,Harrison ,2019,4087,1482,0.2097,0.5679,32.4,0.8326,0.0076,0.0,0.0387,0.0245,0.9755,0.3516,0.5071,0.2372,0.004,0.4042,11633.0,0.3216,0.5633,0.0,0.583,2.76,0.0202,0.2031,0.4163,0.2001,0.0166,0.4716,0.1896,0.2104,819,81300,2.6523506376299766,2.6162199248662925,0.12973339250109692,0.06296138398257599,-0.3726715984522848,0.216107534732296,1.2236988952900705
28047002500,Mississippi,Harrison ,2019,2145,550,0.1268,0.4214,22.9,0.0737,0.0033,0.0336,0.1082,0.8872,0.1128,0.0527,0.4601,0.0246,0.0,0.0691,21656.0,0.122,0.0934,0.0137,0.9836,3.0,0.0,0.0091,0.1618,0.0,0.0166,0.0788,0.0437,0.1186,1235,.,-4.584370146045313,-0.6871639458351515,-2.8329577176534113,0.8318649714168501,-0.6774937738844063,-1.2186196800891929,-1.0136229301523103
28047002600,Mississippi,Harrison ,2019,4044,1561,0.2038,0.5873,37.0,0.7213,0.0,0.0,0.0116,0.0898,0.9102,0.3479,0.5767,0.2306,0.0077,0.3011,13440.0,0.1353,0.4361,0.0,0.6457,2.41,0.0194,0.1166,0.4138,0.1648,0.0071,0.4464,0.1781,0.1105,777,83000,3.123479117808281,1.843863220619697,-0.19293544528038553,-0.17976926711990218,0.05174666463641531,1.6005739449524568,0.894873151447084
28047002700,Mississippi,Harrison ,2019,6160,2587,0.187,0.5292,39.8,0.0942,0.0,0.0226,0.0946,0.5008,0.4992,0.2381,0.536,0.1082,0.0062,0.2984,23853.0,0.0455,0.2225,0.0058,0.3143,2.37,0.0,0.0417,0.2138,0.1204,0.0599,0.2164,0.1321,0.1067,871,122900,2.2114091221752403,-0.3967560951477101,-0.3749782129548902,1.71489198083628,0.09135399699819931,1.176897452443361,0.05087368189558408
28047002800,Mississippi,Harrison ,2019,2816,1382,0.2628,0.5344,52.7,0.0437,0.0,0.0135,0.0128,0.8289,0.1711,0.1114,0.5145,0.0411,0.0818,0.3828,40282.0,0.0343,0.1412,0.0,0.5232,2.04,0.0,0.0825,0.1491,0.096,0.0,0.0842,0.1628,0.1875,1049,167200,-1.3607187875898585,-0.49859152032502857,1.1310765560974223,-0.45043473254324434,-2.123717930855877,0.580948840036869,-0.2081275934578763
28047002900,Mississippi,Harrison ,2019,1341,655,0.393,0.5295,58.6,0.047,0.0112,0.0015,0.0209,0.9239,0.0761,0.0412,0.5568,0.0434,0.1359,0.5496,51316.0,0.0488,0.0513,0.0147,0.1832,2.05,0.0,0.026,0.1511,0.0629,0.0015,0.0455,0.2216,0.4259,1089,243900,-2.0756879833700954,-0.649144854231473,2.3786657092340486,-0.9694261925880173,-3.0950401426033247,0.25925749681867105,-0.17962922788057462
28047003000,Mississippi,Harrison ,2019,4643,1609,0.2177,0.4794,33.2,0.2862,0.0,0.0616,0.0616,0.3025,0.6975,0.2523,0.4101,0.1087,0.0404,0.3319,22247.0,0.1561,0.1968,0.0237,0.3698,2.89,0.011,0.0056,0.2691,0.1789,0.0463,0.2976,0.182,0.2338,875,164500,-0.671010120663659,0.8550304875136087,-0.34203764788172963,1.3596189376594192,-1.3664162501705073,-1.17720564778445,0.2816311453312574
28047003101,Mississippi,Harrison ,2019,8374,2936,0.2362,0.5396,40.0,0.2412,0.0,0.0479,0.0407,0.5959,0.4041,0.1931,0.5084,0.116,0.0361,0.3924,23124.0,0.1507,0.2701,0.0054,0.3672,2.85,0.0767,0.0259,0.1989,0.1114,0.0217,0.2056,0.1923,0.0988,908,149400,0.8209936500261686,0.10108108228805739,0.3636654693144922,0.6535810063368642,-0.8451588271326899,0.5478249192194447,0.16993896615086188
28047003102,Mississippi,Harrison ,2019,6395,2434,0.2474,0.5176,48.0,0.1459,0.0,0.0,0.0028,0.5792,0.4208,0.2116,0.5,0.1465,0.0374,0.4901,30648.0,0.0526,0.1671,0.0096,0.1109,2.6,0.1557,0.0423,0.1886,0.0959,0.0094,0.1354,0.204,0.1616,1019,170100,0.7504183532711312,-0.5724285441789551,1.3373861102046736,-0.3684318240349951,-0.22528899882754264,0.5791816101079503,0.01171255212079629
28047003204,Mississippi,Harrison ,2019,3488,1384,0.1388,0.5743,35.3,0.4407,0.0292,0.0229,0.0252,0.4849,0.5151,0.203,0.5821,0.144,0.0,0.3497,20642.0,0.0485,0.2495,0.0,0.4718,2.5,0.0388,0.0607,0.2811,0.1967,0.0152,0.2548,0.1768,0.1467,939,94800,1.3766889819986032,0.3036870305077186,-0.6822782172875693,0.27604025202648563,0.310066363846167,1.1691735529058014,0.12925866812653652
28047003205,Mississippi,Harrison ,2019,5905,2228,0.1827,0.5009,35.2,0.3182,0.0,0.0032,0.0207,0.5665,0.4335,0.2181,0.4622,0.0627,0.0,0.3218,24395.0,0.1674,0.2014,0.0,0.4111,2.65,0.0581,0.0408,0.2504,0.1526,0.0069,0.1028,0.1614,0.1857,884,120000,-1.1641304652612687,0.1069171416419788,-0.8434051761149836,-0.1311412571910814,-0.1198704636380828,-0.17663070995909977,-0.188548190065388
28047003206,Mississippi,Harrison ,2019,10994,3691,0.2175,0.5194,31.1,0.3635,0.0055,0.0135,0.0578,0.5419,0.4581,0.2016,0.5486,0.0581,0.0241,0.2864,24474.0,0.0523,0.2381,0.0,0.3668,2.98,0.0991,0.0252,0.1959,0.1614,0.0175,0.2259,0.1134,0.0927,921,167100,0.4207394293555571,-0.380847667663996,-0.9648474355735315,0.5048495076387116,0.21413904411123805,1.047445980843135,-0.23954318593704776
28047003207,Mississippi,Harrison ,2019,7437,2778,0.1763,0.5309,27.8,0.3696,0.0116,0.0179,0.0417,0.39,0.61,0.2757,0.5628,0.0821,0.0281,0.2019,20105.0,0.0563,0.2397,0.0177,0.4831,2.68,0.0553,0.0781,0.3006,0.1831,0.0273,0.2689,0.1579,0.0801,877,100300,0.49131699290597297,0.329288391114596,-1.4408393493564633,0.5617853428186794,0.094531428746935,0.9465511795822258,-0.03331460009313636
28047003208,Mississippi,Harrison ,2019,4556,1269,0.1223,0.4934,31.2,0.444,0.0053,0.0,0.1328,0.4487,0.5513,0.2703,0.4811,0.1358,0.0047,0.2246,16241.0,0.136,0.2095,0.0037,0.4208,3.08,0.0039,0.0883,0.305,0.1678,0.0619,0.2808,0.1206,0.1657,941,95400,0.995922142416422,0.5154080904712768,-1.6399361843901699,1.80675989502841,0.4392172628922109,-0.12552692158530587,0.13961904766327465
28047003301,Mississippi,Harrison ,2019,8872,3426,0.197,0.5139,35.9,0.2814,0.0432,0.0868,0.0287,0.8006,0.1994,0.1208,0.5002,0.1061,0.0123,0.279,25021.0,0.0811,0.3041,0.0173,0.6512,2.56,0.0841,0.0423,0.2043,0.1444,0.0255,0.1499,0.2007,0.0879,957,113300,-1.139277088235473,0.20663250298042124,-0.7007268805792803,0.9771633187422496,-1.3209201110385518,-0.3014259183403117,-0.09019326847422536
28047003303,Mississippi,Harrison ,2019,7277,3076,0.2674,0.5363,39.8,0.1545,0.0,0.0857,0.0334,0.6731,0.3269,0.0897,0.4714,0.1295,0.054,0.344,33247.0,0.1438,0.2128,0.0304,0.6284,2.37,0.1379,0.1034,0.2214,0.1361,0.0875,0.1493,0.1975,0.181,1053,176500,0.08219302616872393,0.543618730455324,0.7110189800175275,1.8140956789780007,-2.353297467900928,-0.6332428953811998,0.37927792268248817
28047003304,Mississippi,Harrison ,2019,4408,1624,0.2609,0.4964,42.7,0.0844,0.0,0.0399,0.0594,0.6885,0.3115,0.1078,0.4542,0.0508,0.045,0.3374,29766.0,0.0361,0.2276,0.0093,0.1921,2.71,0.0053,0.0154,0.1589,0.1122,0.0248,0.1293,0.1345,0.0373,1010,176600,-0.3436010831269317,-0.8283048803176696,0.21730497029888976,0.9820811945238574,-1.1528213993917042,0.43813903175969493,-0.2877193652727969
28047003402,Mississippi,Harrison ,2019,12277,4443,0.1733,0.4881,37.0,0.1249,0.0,0.0614,0.034,0.7467,0.2533,0.1382,0.494,0.0898,0.0095,0.2624,27970.0,0.0631,0.2861,0.0,0.2964,2.76,0.14,0.0308,0.1474,0.0895,0.018,0.1039,0.1562,0.0769,1014,187900,-1.8736433470101774,-0.585538996087456,-0.9948961778211389,0.5111253710407516,-0.660099500614619,-0.14423404352771513,-0.5096259956651168
28047003403,Mississippi,Harrison ,2019,2343,818,0.2083,0.5122,42.8,0.0312,0.0,0.0341,0.0879,0.7089,0.2911,0.0795,0.4318,0.0742,0.022,0.4034,28126.0,0.0655,0.1184,0.0095,0.0685,2.86,0.1694,0.0134,0.1027,0.126,0.0,0.1046,0.1457,0.1176,667,231800,-0.5559325865996219,-1.2534682616032382,0.12050001605096393,0.7353799138511612,-0.08872853120866944,-0.06961572368983943,-0.46485910865489194
28047003404,Mississippi,Harrison ,2019,5548,2124,0.2195,0.4686,44.1,0.0,0.0061,0.0,0.0119,0.8682,0.1318,0.0612,0.4848,0.1269,0.065,0.3635,28729.0,0.082,0.1262,0.0146,0.1445,2.61,0.3337,0.0541,0.1516,0.1381,0.0,0.1641,0.1535,0.1439,764,164200,-2.46375833200424,-0.9024306977571557,0.0956851229681645,-0.5410690218341012,-0.1972997095821632,-0.9186440257989844,-0.5499742495863147
