GEOID,State Name,County Name,Year,TOTALPOP,TOTALHHOLD,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QSNGPKIDS,QFHH,QFEMLBR,QED12LES,QRICH200K,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QRENTER,PPUNIT,QMOHO,QNOAUTO,QHSEBRDN,QUNINSUR,QESL,QPOVTY,QDISABLE,QUNOCCHU,MDGRENT,MDHSEVAL,SoVI_Score,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,SoVI_Score_Weighted
29005950100,Missouri,Atchison ,2019,2880,1430,0.3118,0.4941,49.6,0.0066,0.0,0.0038,0.0104,0.7678,0.2322,0.0706,0.4584,0.097,0.0154,0.4406,29136.0,0.03,0.246,0.0907,0.3091,1.98,0.0262,0.0594,0.0986,0.1128,0.0015,0.1457,0.1978,0.1488,530,72100,0.36202636028174806,-0.19369273827326483,1.172706920976694,-0.5522275889455165,0.28871743650702236,-0.3534776699831871,0.1200285560455861
29005950200,Missouri,Atchison ,2019,2349,1132,0.2925,0.5147,47.3,0.0021,0.0175,0.006,0.0166,0.8243,0.1757,0.0565,0.4314,0.0707,0.0406,0.4046,33837.0,0.0178,0.1743,0.1027,0.2951,2.03,0.0266,0.0557,0.1034,0.0722,0.0076,0.0898,0.1606,0.1129,526,99500,-0.5825975665785912,-0.557881670721552,0.8724591014303135,-0.5355204611612645,-0.062389003744403516,-0.2992655323816845,-0.14288527587717456
29007950100,Missouri,Audrain ,2019,4546,1153,0.1819,0.6953,35.8,0.119,0.0088,0.0066,0.0095,0.5045,0.4955,0.1284,0.4802,0.2143,0.0,0.418,13837.0,0.0795,0.2125,0.0226,0.3686,2.54,0.029,0.0442,0.1362,0.1164,0.0058,0.1724,0.1738,0.184,616,68500,3.4341627464345077,-0.337403048141461,0.29187955498879103,1.901831390287865,1.360045406122231,0.21780944317708145,0.3340009575010701
29007950200,Missouri,Audrain ,2019,5415,2103,0.2536,0.5331,45.0,0.029,0.0006,0.0,0.014,0.8135,0.1865,0.0561,0.4664,0.0962,0.0238,0.4142,27763.0,0.0151,0.2149,0.1167,0.2206,2.57,0.1196,0.0133,0.0628,0.0947,0.0004,0.0847,0.1681,0.1727,524,105500,-0.046004176835214905,-0.8371131717809447,0.7554830790964212,-0.38365243259432874,0.8449763331364618,-0.4256979846928245,-0.202309048398984
29007950300,Missouri,Audrain ,2019,3245,1079,0.1938,0.4656,43.2,0.0308,0.0052,0.0,0.0265,0.9359,0.0641,0.0565,0.3784,0.1335,0.05,0.2836,27498.0,0.0422,0.1179,0.1396,0.0918,3.01,0.085,0.0797,0.0862,0.1405,0.0185,0.178,0.106,0.2089,.,143800,-2.4159864344665927,-0.35987372211963103,0.013706599125738163,-2.2406914840365784,0.342628925381122,-0.17175675281724345,-0.4668451909804986
29007950400,Missouri,Audrain ,2019,2506,972,0.2765,0.49,38.1,0.0487,0.0108,0.0,0.0188,0.5743,0.4257,0.1091,0.4022,0.0994,0.0,0.4547,20178.0,0.0361,0.2451,0.015,0.3364,2.47,0.008,0.0864,0.1605,0.0892,0.0,0.1564,0.2474,0.1398,669,78400,0.1508885319064754,0.1383909588142503,0.3698639310521574,-0.4306118786345643,0.5386214193367823,-0.4653758986621503,0.10618031201898973
29007950500,Missouri,Audrain ,2019,3890,1432,0.2206,0.4856,40.2,0.0676,0.0,0.0008,0.109,0.6598,0.3402,0.1795,0.4787,0.1562,0.0056,0.3946,18856.0,0.083,0.179,0.0472,0.4358,2.66,0.0609,0.0999,0.1662,0.1424,0.0381,0.2044,0.1508,0.0826,760,105000,1.3643590479463539,0.0367149906483709,-0.0031621575759949233,-0.17121354866008787,0.77134698109739,0.7306727824366758,0.11068005508978626
29007950600,Missouri,Audrain ,2019,2963,1192,0.3149,0.541,35.2,0.028,0.0013,0.0,0.0152,0.5418,0.4582,0.2198,0.5714,0.1225,0.0512,0.3666,25940.0,0.0289,0.2103,0.016,0.3263,2.45,0.0015,0.0654,0.1451,0.1002,0.0019,0.1568,0.1296,0.1017,639,129200,1.6901775868585538,-0.347409082178145,0.18840846041740208,1.5694133285783776,0.5373089847019383,-0.2575441046610191,0.14887090244312104
29007950700,Missouri,Audrain ,2019,3079,1355,0.2358,0.5002,37.2,0.0643,0.0,0.0,0.0247,0.5324,0.4676,0.1041,0.4485,0.1238,0.0339,0.3336,28313.0,0.0529,0.2711,0.0,0.4413,2.24,0.0,0.0804,0.0863,0.0652,0.0,0.1401,0.1896,0.1292,662,69900,-0.5531135774206706,0.03939228511311288,-0.2888089786708148,-0.05872552332536856,0.3119826406750634,-0.5569540012126636,-0.07176354254666739
29009960100,Missouri,Barry ,2019,5873,2492,0.2874,0.4996,50.9,0.0,0.0,0.0,0.0,0.61,0.39,0.0148,0.3724,0.114,0.0092,0.4442,22433.0,0.0584,0.204,0.0625,0.1553,2.36,0.2421,0.0217,0.1224,0.1813,0.0,0.179,0.1938,0.3074,600,138500,0.16231846187970944,0.0006221959953950303,1.4523200993616578,-1.6652424575800076,0.7378259382012585,-0.3632073140985943,0.1532657126362599
29009960200,Missouri,Barry ,2019,6080,2301,0.2645,0.5143,44.7,0.0,0.0123,0.0212,0.1023,0.7319,0.2681,0.11,0.4321,0.2041,0.0265,0.4433,30758.0,0.0355,0.1282,0.1142,0.239,2.64,0.2044,0.0582,0.1286,0.0993,0.0574,0.1609,0.1619,0.1449,566,125400,1.5402472166206715,-0.4741492039747297,1.184024142935914,-0.8779445348674801,0.49434049800959984,1.2139763145173676,0.07565038578662373
29009960300,Missouri,Barry ,2019,6561,2356,0.1922,0.48,37.0,0.0,0.0148,0.0392,0.2586,0.6236,0.3764,0.1163,0.4947,0.1266,0.0335,0.3222,25520.0,0.0363,0.1596,0.019,0.379,2.73,0.0,0.0412,0.1575,0.1569,0.097,0.2561,0.1614,0.1219,833,95400,2.268541431999247,-0.40654790996953694,-0.29194595630093095,0.010580973038433392,0.1793899781554021,2.7770643470758793,-0.044986732215096636
29009960401,Missouri,Barry ,2019,4160,1638,0.1993,0.4788,36.3,0.0043,0.0084,0.0,0.0286,0.7242,0.2758,0.1074,0.4049,0.2094,0.0171,0.3773,19029.0,0.0483,0.1536,0.0733,0.3059,2.54,0.2586,0.0611,0.127,0.2173,0.0005,0.2634,0.187,0.2215,634,111500,-0.5049793044189197,0.06811596024795254,0.06841593280016713,-1.9625188033069827,1.397338881526622,-0.07633127568667854,-0.11847901628091759
29009960402,Missouri,Barry ,2019,3726,1277,0.1922,0.5242,36.9,0.0019,0.0035,0.0298,0.1106,0.7595,0.2405,0.101,0.4783,0.1739,0.0133,0.3594,20428.0,0.0439,0.1805,0.0702,0.3226,2.92,0.229,0.0305,0.1363,0.1184,0.0445,0.1492,0.1361,0.183,652,91900,0.8724639948447203,-0.5705420239821098,-0.00947580405292906,-0.5318490721645939,1.0240765797535551,0.9602543152907977,-0.1786584279052483
29009960500,Missouri,Barry ,2019,6518,2257,0.2935,0.519,37.0,0.0084,0.0044,0.0,0.0683,0.7406,0.2594,0.1617,0.4364,0.2302,0.0642,0.4045,23119.0,0.0409,0.1883,0.034,0.3124,2.81,0.2149,0.078,0.214,0.1396,0.0478,0.2716,0.1836,0.1132,694,122300,1.9315670625119181,0.029315337093579735,0.7440193247049252,-0.49493567909304254,0.6876121250030829,0.9655559548033729,0.2512808533228802
29009960600,Missouri,Barry ,2019,2612,1324,0.4675,0.4828,62.6,0.0,0.0042,0.0,0.01,0.5795,0.4205,0.0491,0.4314,0.0766,0.0627,0.6903,37722.0,0.0909,0.1407,0.0233,0.102,1.97,0.1329,0.0136,0.145,0.0498,0.0146,0.1455,0.1972,0.4587,648,144500,1.7783981579265324,0.41433598220380036,3.2158366379510483,-0.5601191562787129,-1.0151079524105298,-0.2765473535390735,0.779985229170891
29011960100,Missouri,Barton ,2019,2563,1159,0.2856,0.4916,47.9,0.0035,0.032,0.0016,0.0117,0.7155,0.2845,0.0932,0.4287,0.1431,0.0354,0.434,31350.0,0.0569,0.1102,0.1654,0.1907,2.2,0.1301,0.025,0.1191,0.1545,0.0128,0.1178,0.1845,0.1895,497,96400,0.02271985143350655,-0.24315164949387985,1.3771552582006839,-1.4587786561241713,0.5037828853357952,-0.15628798648492123,0.0483734828499316
29011960200,Missouri,Barton ,2019,3722,1468,0.2335,0.4893,40.4,0.0,0.0553,0.0,0.0153,0.912,0.088,0.0572,0.4152,0.1218,0.0286,0.4074,26053.0,0.0325,0.1372,0.1402,0.2473,2.54,0.1651,0.0647,0.1069,0.1083,0.0079,0.1314,0.151,0.1645,556,103600,-1.4288031963480534,-0.4875235154556542,0.4181522944622066,-1.6748301143929953,0.7246603368527166,-0.4092621978143269,-0.32512763980945575
29011960300,Missouri,Barton ,2019,5512,2268,0.2596,0.5258,39.6,0.0047,0.0005,0.0,0.0181,0.5069,0.4931,0.1093,0.4926,0.1252,0.0287,0.4189,24566.0,0.1032,0.1155,0.0824,0.3884,2.36,0.0539,0.131,0.1927,0.0904,0.0077,0.2926,0.2401,0.0597,564,97000,0.7352956225572624,0.4961475635594122,0.5960344696626415,-0.27544910460604877,0.3691903426104855,-0.45062764866922805,0.33112256100795895
29013070100,Missouri,Bates ,2019,4907,1966,0.259,0.529,42.4,0.0157,0.0,0.0047,0.0151,0.7456,0.2544,0.0819,0.4949,0.1182,0.0473,0.3469,36144.0,0.0243,0.1487,0.0895,0.2396,2.46,0.1645,0.0193,0.0707,0.0822,0.0063,0.086,0.1343,0.1445,672,153100,-0.38399081665625745,-0.8380371004209579,0.492310732227014,-0.17680028148562302,0.4950038443437001,-0.3564680113203906,-0.26351049435052554
29013070200,Missouri,Bates ,2019,4280,1621,0.2157,0.4736,43.3,0.0,0.0075,0.0028,0.0369,0.7368,0.2632,0.0827,0.4405,0.136,0.008,0.3825,26714.0,0.0402,0.1482,0.1068,0.145,2.64,0.1828,0.0407,0.1061,0.1224,0.0204,0.089,0.157,0.1721,823,116400,-0.7208461124623196,-0.5859816347909447,0.37688257691806043,-1.2928227088971973,0.9030455115055098,-0.12196985719774783,-0.28796528948859745
29013070300,Missouri,Bates ,2019,4370,1843,0.2838,0.5215,38.8,0.0323,0.0078,0.0,0.0245,0.5698,0.4302,0.0808,0.4574,0.0931,0.0054,0.4314,20384.0,0.0957,0.3045,0.0568,0.4487,2.24,0.0414,0.0912,0.1639,0.0658,0.0,0.1643,0.1747,0.153,634,88700,0.4312209900574251,0.33582107670428757,0.38960476868287497,-0.17044604992560197,0.5021468102069238,-0.6259056156110592,0.2235931133432089
29013070400,Missouri,Bates ,2019,2739,1117,0.2526,0.5115,43.3,0.0102,0.0131,0.0044,0.0077,0.8474,0.1526,0.0689,0.4746,0.1785,0.0376,0.4288,25400.0,0.0314,0.1762,0.1089,0.2265,2.43,0.1637,0.0304,0.0833,0.1051,0.0038,0.1616,0.1807,0.205,618,80600,0.08115142291206745,-0.4585520118197971,0.8880035531975186,-0.8929532939027256,0.8562956603234181,-0.3116424848863465,-0.06467316859898939
29015460100,Missouri,Benton ,2019,3443,1220,0.2736,0.5068,47.7,0.0,0.0,0.0015,0.0317,0.8596,0.1404,0.0598,0.5064,0.1245,0.018,0.4656,22186.0,0.0915,0.2128,0.0723,0.1984,2.77,0.1021,0.0648,0.1672,0.0995,0.0021,0.1439,0.1993,0.2016,649,124500,0.9725396193465033,-0.03982937482568173,1.219292189348309,-0.3798690922316182,0.5295105758471276,-0.35656467879163356,0.24736504040786203
29015460200,Missouri,Benton ,2019,2338,858,0.2395,0.5197,40.4,0.0026,0.0064,0.0047,0.015,0.8567,0.1433,0.0909,0.4914,0.2085,0.0163,0.3928,25749.0,0.0687,0.2011,0.1063,0.2389,2.68,0.1266,0.1643,0.162,0.2694,0.0569,0.2475,0.157,0.2242,661,107300,1.7929896048198137,0.3143485261359293,0.8632473552025516,-0.9984896206528291,0.7765949923721549,0.8372883517620071,0.3345808188180097
29015460300,Missouri,Benton ,2019,4639,1940,0.3872,0.5262,54.5,0.0065,0.0093,0.0,0.0248,0.6338,0.3662,0.0711,0.5496,0.1115,0.0,0.6397,19936.0,0.0356,0.2485,0.0089,0.2655,2.32,0.1407,0.0691,0.1727,0.1065,0.0,0.1977,0.275,0.2799,586,123300,3.9572893377602085,0.11932707143094495,2.6990513819883164,0.7138348381709027,0.5588451158050706,-0.1337690696350257,0.8580767127980442
29015460400,Missouri,Benton ,2019,2320,972,0.3405,0.5,55.6,0.0,0.0082,0.0,0.0052,0.6957,0.3043,0.0586,0.458,0.2381,0.0226,0.6389,22913.0,0.101,0.2148,0.0085,0.0535,2.39,0.2317,0.0391,0.1307,0.0978,0.004,0.156,0.3578,0.5807,657,94000,3.161660846940646,0.7310857242360577,3.2158366379510483,-1.007638910605258,0.5032096147079015,-0.2808322193491033,0.9937779476049554
29015460700,Missouri,Benton ,2019,2855,1356,0.4126,0.4658,59.8,0.0042,0.0301,0.0,0.0,0.6533,0.3467,0.0199,0.5487,0.1696,0.0479,0.6239,37320.0,0.075,0.1994,0.0,0.1504,2.1,0.3901,0.0221,0.1165,0.0683,0.0,0.0984,0.3243,0.5871,813,131100,2.1920144176430765,0.5370737129504386,3.2158366379510483,-0.8771323184253181,0.015751085226325925,-0.6995147000594181,0.8525660116550531
29015460800,Missouri,Benton ,2019,3512,1526,0.3855,0.4863,57.1,0.0,0.0373,0.0,0.0342,0.8068,0.1932,0.0734,0.4023,0.1384,0.0,0.6035,21597.0,0.1249,0.183,0.0584,0.1494,2.3,0.3151,0.0793,0.1245,0.1065,0.0063,0.2158,0.2472,0.5381,497,122900,2.280117740669809,0.70864564850037,3.2158366379510483,-1.7539688343449633,0.342848968587389,-0.23324468002403498,0.8636442752628103
29017950100,Missouri,Bollinger ,2019,4819,1710,0.2731,0.4607,47.1,0.0027,0.0033,0.0,0.0035,0.9483,0.0517,0.0509,0.443,0.165,0.0187,0.4637,23454.0,0.0163,0.1439,0.0211,0.1304,2.76,0.1541,0.0485,0.1047,0.1092,0.0037,0.1208,0.2343,0.2134,722,119100,-0.12689620126573153,-0.4817338714388827,1.1089119587820504,-1.0729881979540208,0.6349920903259704,-0.31607818098084883,-0.06765581613185606
29017950200,Missouri,Bollinger ,2019,4434,1644,0.2535,0.5442,38.6,0.0083,0.0201,0.0099,0.0271,0.6064,0.3936,0.1223,0.4954,0.267,0.0067,0.4982,18190.0,0.0599,0.1911,0.0386,0.2944,2.63,0.1179,0.0766,0.1582,0.1277,0.0029,0.1929,0.218,0.2517,638,105600,2.4094901479335773,0.14278377055084962,1.022849848561708,0.03132575711175432,1.0839424334580225,0.1285883382512428,0.4251120533246051
29017950300,Missouri,Bollinger ,2019,2972,1239,0.1992,0.5128,45.4,0.0,0.0,0.0,0.0,0.805,0.195,0.0751,0.4821,0.1782,0.0024,0.4415,22610.0,0.0543,0.1607,0.0402,0.1404,2.4,0.1975,0.0307,0.1453,0.1083,0.0,0.141,0.2211,0.1816,520,101100,0.3551453291704882,-0.41414256146081024,0.6855571983466056,-0.522923305228146,1.1047378777843262,-0.49808388027148737,-0.030643688832733856
29019000200,Missouri,Boone ,2019,1964,896,0.0728,0.4985,26.0,0.029,0.0031,0.0234,0.0835,0.4051,0.5949,0.0681,0.497,0.027,0.0,0.1417,19766.0,0.0404,0.2639,0.0,0.8248,1.77,0.0,0.1138,0.2467,0.1344,0.0283,0.3154,0.1242,0.0696,714,103500,-2.3432974028616345,0.5523307849557012,-2.7171081053026946,-0.5090205189271503,0.4388120629046791,-0.10831162649217033,-0.4567807289164104
29019000300,Missouri,Boone ,2019,3206,990,0.0365,0.4648,21.8,0.0409,0.005,0.0393,0.0103,0.9277,0.0723,0.0697,0.5576,0.0359,0.0081,0.1354,12107.0,0.0736,0.3406,0.0097,0.8404,2.69,0.0072,0.0596,0.5939,0.0596,0.0441,0.6719,0.0724,0.2093,891,209200,-3.742227248228338,2.010726080094166,-2.8788933185524286,-1.7110736158089512,-0.2459247751489107,-0.9170616188122135,-0.13161813963589103
29019000500,Missouri,Boone ,2019,4073,1390,0.0277,0.4301,21.4,0.0449,0.014,0.0683,0.0349,#DIV/0!,,0.0252,0.4488,0.0881,0.0,0.1101,9603.0,0.0703,0.4814,0.0109,0.9942,2.3,0.0,0.2633,0.5309,0.0516,0.0435,0.8155,0.0904,0.0801,851,.,-3.7611347369824415,3.125186700034142,-2.8788933185524286,-2.600524414517752,-0.6769194575503629,-0.7299842463960402,0.21523887532486283
29019000600,Missouri,Boone ,2019,4947,2144,0.2608,0.5096,36.3,0.0073,0.0042,0.0198,0.0606,0.8486,0.1514,0.0961,0.4641,0.0267,0.1087,0.2878,42356.0,0.0342,0.0444,0.0166,0.2621,2.27,0.0137,0.014,0.1744,0.0536,0.0,0.134,0.1025,0.0223,1021,234900,-2.0038452138772263,-0.7314416105835463,-0.33430816429475274,0.06304294906982304,-0.8193323663567129,-0.18180602171203708,-0.4884750652525825
29019000700,Missouri,Boone ,2019,3436,1748,0.1688,0.5451,33.9,0.1246,0.0017,0.0306,0.064,0.4664,0.5336,0.115,0.5169,0.0523,0.0149,0.1636,25536.0,0.0638,0.1841,0.0,0.5767,1.97,0.0067,0.0904,0.2637,0.1595,0.0513,0.2394,0.1752,0.0971,954,115500,0.19806048074274374,0.41764736654743423,-1.1648203475670231,0.42276873312893315,0.03325712107127513,0.4892076075621243,0.0023222501310874236
29019000900,Missouri,Boone ,2019,1575,711,0.1124,0.473,32.6,0.3073,0.0,0.0051,0.033,0.2536,0.7464,0.1772,0.4462,0.1435,0.0225,0.1997,22044.0,0.0452,0.2387,0.0,0.6906,2.11,0.0346,0.121,0.3502,0.1244,0.0349,0.3767,0.2133,0.179,706,88500,-1.2305041361839117,1.6078016829738253,-1.5230136344859884,-1.063154020346167,0.14894734242032143,-0.4010855067459032,0.1835328042538663
29019001001,Missouri,Boone ,2019,4923,2345,0.1739,0.4715,27.5,0.0906,0.0,0.0758,0.0203,0.7794,0.2206,0.0431,0.4902,0.0432,0.0431,0.203,30305.0,0.0382,0.1172,0.0,0.716,2.02,0.0149,0.0891,0.3672,0.0623,0.0384,0.3727,0.09,0.0811,781,200800,-3.566842532424894,0.9221883200394181,-1.7620799323735001,-1.255197637384941,-1.26606250884233,-0.20569077386354082,-0.3257485388701186
29019001002,Missouri,Boone ,2019,6978,2875,0.1857,0.5443,33.2,0.083,0.0,0.0219,0.1036,0.473,0.527,0.1043,0.4753,0.0631,0.0247,0.2821,31052.0,0.0333,0.1926,0.0,0.4911,2.39,0.1617,0.137,0.1621,0.1313,0.0343,0.1887,0.1707,0.0953,935,165100,0.3631368514905966,-0.05539989601594786,-0.6460827935094766,0.166939416389353,0.3389663300056942,0.5587137946209739,-0.08929596026019382
29019001101,Missouri,Boone ,2019,11290,4695,0.0955,0.5276,22.6,0.1152,0.0066,0.1453,0.0452,0.8458,0.1542,0.065,0.4941,0.0242,0.0043,0.0903,19246.0,0.0991,0.2621,0.0027,0.8251,2.38,0.0104,0.0207,0.344,0.1018,0.1056,0.4532,0.0685,0.0794,1061,160600,-2.5276946554141944,1.096676327298997,-2.63134983419492,-0.9692401396885674,-1.097376352875704,1.0735953440459998,-0.3140568930847609
29019001103,Missouri,Boone ,2019,7495,3299,0.232,0.5668,33.3,0.062,0.0136,0.06,0.0072,0.8975,0.1025,0.0931,0.5976,0.0081,0.1058,0.2813,42669.0,0.0334,0.1595,0.0,0.5189,2.27,0.0041,0.0424,0.1867,0.0385,0.0239,0.0907,0.0999,0.0429,873,252500,-1.0136195087644508,-0.42499808222158575,-0.5516244953487143,1.3119652315933812,-1.106410541813642,-0.24255162097389,-0.25120025807697205
29019001104,Missouri,Boone ,2019,12365,4678,0.1892,0.5446,32.8,0.0857,0.0,0.0683,0.0066,0.7408,0.2592,0.1321,0.5079,0.0109,0.1477,0.2191,41856.0,0.0682,0.1351,0.0177,0.392,2.63,0.0052,0.0552,0.164,0.0345,0.0169,0.0692,0.0866,0.0711,930,293100,-2.544434991809792,-0.0868331247893272,-0.8567739294623601,0.3436566398849818,-1.4357780164732925,-0.5087065609697937,-0.3625413547497237
29019001201,Missouri,Boone ,2019,5760,2250,0.2271,0.5148,41.6,0.0236,0.0095,0.0488,0.0281,0.9183,0.0817,0.0622,0.5051,0.0049,0.1089,0.2658,41878.0,0.0162,0.0785,0.0118,0.2151,2.56,0.0,0.0364,0.1293,0.0464,0.0383,0.0505,0.0983,0.1093,891,222100,-1.8720464347272823,-0.8072854641615412,-0.14401683834209197,0.22879084609987094,-1.2244087997715114,0.0748738214479914,-0.4707159642960202
29019001202,Missouri,Boone ,2019,5408,2239,0.2195,0.5107,40.4,0.1028,0.0,0.0607,0.047,0.8625,0.1375,0.0322,0.495,0.0176,0.0773,0.2698,46039.0,0.0096,0.1089,0.0,0.3162,2.41,0.0,0.0397,0.0889,0.0228,0.0133,0.0449,0.0738,0.0472,965,256600,-2.470344598529537,-0.8627201792058609,-0.5034922445544716,0.2376998221288458,-1.2307341858139977,-0.11109781108405228,-0.5956151531561625
29019001300,Missouri,Boone ,2019,4107,2218,0.1902,0.5157,31.2,0.1497,0.0056,0.1118,0.039,0.5948,0.4052,0.1303,0.4918,0.095,0.0307,0.2033,30245.0,0.0272,0.1412,0.0033,0.6993,1.85,0.0048,0.0645,0.2069,0.13,0.1425,0.2349,0.1437,0.1103,795,153900,0.09454498694156932,0.4335645024220151,-0.9358872737743948,-0.19385050433841597,-1.0932346134000714,1.8839528760324364,-0.029489446220130222
29019001400,Missouri,Boone ,2019,12215,4425,0.1848,0.5202,33.6,0.1028,0.0,0.0563,0.0278,0.7904,0.2096,0.0825,0.4873,0.0232,0.0115,0.207,29753.0,0.0387,0.2022,0.0097,0.2879,2.73,0.0222,0.0414,0.1012,0.0813,0.0502,0.0682,0.1042,0.0823,994,160600,-1.509872810902701,-0.7065981496902387,-1.132411865175423,0.24393542185914907,-0.10494899517826799,0.19015077728207969,-0.555820028432432
29019001502,Missouri,Boone ,2019,6873,2945,0.1893,0.4927,31.3,0.2286,0.0093,0.0079,0.046,0.5299,0.4701,0.1056,0.5557,0.1525,0.02,0.2706,19749.0,0.0133,0.3387,0.0,0.6438,2.3,0.0848,0.1117,0.3083,0.0848,0.0186,0.3674,0.2062,0.0814,790,132800,-0.03007154194580325,0.8867877426797764,-1.0962444698682179,-0.06329303310369654,0.5933750049400633,-0.3506967865937286,0.15200686466648455
